Options:
Model:                           Discrete: Dependent
Tree File Name:                  tutorial_tree.nex
Data File Name:                  tutorial_edited_traits_save.tsv
Log File Name:                   tutorial_bayestraits_output_log_dep_save.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1390687965
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      5000000
Burn in:                         1000000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Save Model:                      tutorial_bayestraits_output_model_dep.bin
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,1.00) 
Tree Information
     Trees:                      1
     Taxa:                       500
     Sites:                      1
     States:                     4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
1085000	-465.854679	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.499831	0.000000	0.499831	0.499831	0.499831	0.499831	0.499831	0.000000	0.000001	0.000001	0.999997	0.000001	0.527199	
1086000	-466.077334	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.528300	0.000000	0.528300	0.528300	0.528300	0.528300	0.528300	0.000000	0.000001	0.000001	0.999996	0.000001	0.370430	
1087000	-466.263239	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.454676	0.000000	0.454676	0.454676	0.454676	0.454676	0.454676	0.000000	0.000001	0.000001	0.999997	0.000001	0.425825	
1088000	-465.963387	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.518433	0.000000	0.518433	0.518433	0.518433	0.518433	0.518433	0.000000	0.000001	0.000001	0.999997	0.000001	0.772926	
1089000	-465.855989	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.500474	0.000000	0.500474	0.500474	0.500474	0.500474	0.500474	0.000000	0.000001	0.000001	0.999997	0.000001	0.224324	
1090000	-467.091467	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.426811	0.000000	0.426811	0.426811	0.426811	0.426811	0.426811	0.000000	0.000001	0.000001	0.999997	0.000001	0.405514	
1091000	-467.763485	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.596947	0.000000	0.596947	0.596947	0.596947	0.596947	0.596947	0.000000	0.000001	0.000001	0.999995	0.000002	0.413649	
1092000	-465.892490	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.509379	0.000000	0.509379	0.509379	0.509379	0.509379	0.509379	0.000000	0.000001	0.000001	0.999997	0.000001	0.934793	
1093000	-466.370339	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.449912	0.000000	0.449912	0.449912	0.449912	0.449912	0.449912	0.000000	0.000001	0.000001	0.999997	0.000001	0.392788	
1094000	-470.526631	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.663432	0.000000	0.663432	0.663432	0.663432	0.663432	0.663432	0.000000	0.000002	0.000002	0.999994	0.000002	0.533356	
1095000	-466.992702	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.429410	0.000000	0.429410	0.429410	0.429410	0.429410	0.429410	0.000000	0.000001	0.000001	0.999997	0.000001	0.653229	
1096000	-465.989599	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.521015	0.000000	0.521015	0.521015	0.521015	0.521015	0.521015	0.000000	0.000001	0.000001	0.999997	0.000001	0.641481	
1097000	-465.994026	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.471039	0.000000	0.471039	0.471039	0.471039	0.471039	0.471039	0.000000	0.000001	0.000001	0.999997	0.000001	0.756637	
1098000	-466.907964	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.431744	0.000000	0.431744	0.431744	0.431744	0.431744	0.431744	0.000000	0.000001	0.000001	0.999997	0.000001	0.242792	
1099000	-467.384390	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.419739	0.000000	0.419739	0.419739	0.419739	0.419739	0.419739	0.000000	0.000001	0.000001	0.999998	0.000001	0.503370	
1100000	-466.596158	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.556551	0.000000	0.556551	0.556551	0.556551	0.556551	0.556551	0.000000	0.000001	0.000001	0.999996	0.000001	0.285798	
1101000	-465.851153	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.494066	0.000000	0.494066	0.494066	0.494066	0.494066	0.494066	0.000000	0.000001	0.000001	0.999997	0.000001	0.389582	
1102000	-465.852204	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.498226	0.000000	0.498226	0.498226	0.498226	0.498226	0.498226	0.000000	0.000001	0.000001	0.999997	0.000001	0.647837	
1103000	-466.412519	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.548088	0.000000	0.548088	0.548088	0.548088	0.548088	0.548088	0.000000	0.000001	0.000001	0.999996	0.000001	0.832136	
1104000	-467.154765	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.425207	0.000000	0.425207	0.425207	0.425207	0.425207	0.425207	0.000000	0.000001	0.000001	0.999997	0.000001	0.271433	
1105000	-466.648300	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.439641	0.000000	0.439641	0.439641	0.439641	0.439641	0.439641	0.000000	0.000001	0.000001	0.999997	0.000001	0.347794	
1106000	-465.875494	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.506181	0.000000	0.506181	0.506181	0.506181	0.506181	0.506181	0.000000	0.000001	0.000001	0.999997	0.000001	0.676496	
1107000	-466.798340	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.434927	0.000000	0.434927	0.434927	0.434927	0.434927	0.434927	0.000000	0.000001	0.000001	0.999997	0.000001	0.583699	
1108000	-466.000538	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.470502	0.000000	0.470502	0.470502	0.470502	0.470502	0.470502	0.000000	0.000001	0.000001	0.999997	0.000001	0.271803	
1109000	-465.857230	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.501014	0.000000	0.501014	0.501014	0.501014	0.501014	0.501014	0.000000	0.000001	0.000001	0.999997	0.000001	0.916530	
1110000	-465.991906	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.521231	0.000000	0.521231	0.521231	0.521231	0.521231	0.521231	0.000000	0.000001	0.000001	0.999997	0.000001	0.609515	
1111000	-467.208117	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.579642	0.000000	0.579642	0.579642	0.579642	0.579642	0.579642	0.000000	0.000001	0.000001	0.999996	0.000002	0.666412	
1112000	-465.997188	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.521719	0.000000	0.521719	0.521719	0.521719	0.521719	0.521719	0.000000	0.000001	0.000001	0.999997	0.000001	0.676758	
1113000	-466.023942	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.468668	0.000000	0.468668	0.468668	0.468668	0.468668	0.468668	0.000000	0.000001	0.000001	0.999997	0.000001	0.164009	
1114000	-466.036123	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.525084	0.000000	0.525084	0.525084	0.525084	0.525084	0.525084	0.000000	0.000001	0.000001	0.999997	0.000001	0.440084	
1115000	-465.850726	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.494935	0.000000	0.494935	0.494935	0.494935	0.494935	0.494935	0.000000	0.000001	0.000001	0.999997	0.000001	0.740204	
1116000	-468.146062	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.607692	0.000000	0.607692	0.607692	0.607692	0.607692	0.607692	0.000000	0.000002	0.000002	0.999995	0.000002	0.944410	
1117000	-465.851251	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.493931	0.000000	0.493931	0.493931	0.493931	0.493931	0.493931	0.000000	0.000001	0.000001	0.999997	0.000001	0.698409	
1118000	-466.090926	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.529300	0.000000	0.529300	0.529300	0.529300	0.529300	0.529300	0.000000	0.000001	0.000001	0.999996	0.000001	0.236253	
1119000	-466.090874	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.464050	0.000000	0.464050	0.464050	0.464050	0.464050	0.464050	0.000000	0.000001	0.000001	0.999997	0.000001	0.363349	
1120000	-466.133462	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.461465	0.000000	0.461465	0.461465	0.461465	0.461465	0.461465	0.000000	0.000001	0.000001	0.999997	0.000001	0.613829	
1121000	-465.850776	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.494785	0.000000	0.494785	0.494785	0.494785	0.494785	0.494785	0.000000	0.000001	0.000001	0.999997	0.000001	0.726753	
1122000	-466.922858	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.431326	0.000000	0.431326	0.431326	0.431326	0.431326	0.431326	0.000000	0.000001	0.000001	0.999997	0.000001	0.775018	
1123000	-465.935957	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.515400	0.000000	0.515400	0.515400	0.515400	0.515400	0.515400	0.000000	0.000001	0.000001	0.999997	0.000001	0.712454	
1124000	-466.233328	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.456125	0.000000	0.456125	0.456125	0.456125	0.456125	0.456125	0.000000	0.000001	0.000001	0.999997	0.000001	0.721693	
1125000	-466.136753	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.532490	0.000000	0.532490	0.532490	0.532490	0.532490	0.532490	0.000000	0.000001	0.000001	0.999996	0.000001	0.284342	
1126000	-470.505745	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.662996	0.000000	0.662996	0.662996	0.662996	0.662996	0.662996	0.000000	0.000002	0.000002	0.999994	0.000002	0.690346	
1127000	-465.855045	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.500020	0.000000	0.500020	0.500020	0.500020	0.500020	0.500020	0.000000	0.000001	0.000001	0.999997	0.000001	0.452662	
1128000	-467.406142	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.419247	0.000000	0.419247	0.419247	0.419247	0.419247	0.419247	0.000000	0.000001	0.000001	0.999998	0.000001	0.902091	
1129000	-465.896258	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.509996	0.000000	0.509996	0.509996	0.509996	0.509996	0.509996	0.000000	0.000001	0.000001	0.999997	0.000001	0.859510	
1130000	-466.327842	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.543770	0.000000	0.543770	0.543770	0.543770	0.543770	0.543770	0.000000	0.000001	0.000001	0.999996	0.000001	0.710294	
1131000	-465.856996	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.490306	0.000000	0.490306	0.490306	0.490306	0.490306	0.490306	0.000000	0.000001	0.000001	0.999997	0.000001	0.440373	
1132000	-468.765965	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.394119	0.000000	0.394119	0.394119	0.394119	0.394119	0.394119	0.000000	0.000001	0.000001	0.999998	0.000001	0.741052	
1133000	-466.102822	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.463302	0.000000	0.463302	0.463302	0.463302	0.463302	0.463302	0.000000	0.000001	0.000001	0.999997	0.000001	0.498334	
1134000	-471.241041	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.677969	0.000000	0.677969	0.677969	0.677969	0.677969	0.677969	0.000000	0.000002	0.000002	0.999994	0.000002	0.519562	
1135000	-465.925151	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.477763	0.000000	0.477763	0.477763	0.477763	0.477763	0.477763	0.000000	0.000001	0.000001	0.999997	0.000001	0.296025	
1136000	-465.889836	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.508929	0.000000	0.508929	0.508929	0.508929	0.508929	0.508929	0.000000	0.000001	0.000001	0.999997	0.000001	0.554751	
1137000	-466.228661	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.456356	0.000000	0.456356	0.456356	0.456356	0.456356	0.456356	0.000000	0.000001	0.000001	0.999997	0.000001	0.357785	
1138000	-466.296263	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.542073	0.000000	0.542073	0.542073	0.542073	0.542073	0.542073	0.000000	0.000001	0.000001	0.999996	0.000001	0.570353	
1139000	-467.179093	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.578663	0.000000	0.578663	0.578663	0.578663	0.578663	0.578663	0.000000	0.000001	0.000001	0.999996	0.000002	0.884048	
1140000	-465.938744	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.515728	0.000000	0.515728	0.515728	0.515728	0.515728	0.515728	0.000000	0.000001	0.000001	0.999997	0.000001	0.883903	
1141000	-467.410339	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.419152	0.000000	0.419152	0.419152	0.419152	0.419152	0.419152	0.000000	0.000001	0.000001	0.999998	0.000001	0.630963	
1142000	-467.174826	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.424708	0.000000	0.424708	0.424708	0.424708	0.424708	0.424708	0.000000	0.000001	0.000001	0.999997	0.000001	0.149844	
1143000	-465.853299	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.499029	0.000000	0.499029	0.499029	0.499029	0.499029	0.499029	0.000000	0.000001	0.000001	0.999997	0.000001	0.208901	
1144000	-465.865792	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.503839	0.000000	0.503839	0.503839	0.503839	0.503839	0.503839	0.000000	0.000001	0.000001	0.999997	0.000001	0.346645	
1145000	-465.850954	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.494390	0.000000	0.494390	0.494390	0.494390	0.494390	0.494390	0.000000	0.000001	0.000001	0.999997	0.000001	0.724111	
1146000	-466.572690	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.555526	0.000000	0.555526	0.555526	0.555526	0.555526	0.555526	0.000000	0.000001	0.000001	0.999996	0.000001	0.528539	
1147000	-466.000383	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.470515	0.000000	0.470515	0.470515	0.470515	0.470515	0.470515	0.000000	0.000001	0.000001	0.999997	0.000001	0.929394	
1148000	-465.941405	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.516036	0.000000	0.516036	0.516036	0.516036	0.516036	0.516036	0.000000	0.000001	0.000001	0.999997	0.000001	0.843709	
1149000	-466.184161	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.535549	0.000000	0.535549	0.535549	0.535549	0.535549	0.535549	0.000000	0.000001	0.000001	0.999996	0.000001	0.763195	
1150000	-465.957387	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.474331	0.000000	0.474331	0.474331	0.474331	0.474331	0.474331	0.000000	0.000001	0.000001	0.999997	0.000001	0.576151	
1151000	-465.959877	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.518066	0.000000	0.518066	0.518066	0.518066	0.518066	0.518066	0.000000	0.000001	0.000001	0.999997	0.000001	0.535375	
1152000	-466.095369	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.463767	0.000000	0.463767	0.463767	0.463767	0.463767	0.463767	0.000000	0.000001	0.000001	0.999997	0.000001	0.560260	
1153000	-466.818059	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.565630	0.000000	0.565630	0.565630	0.565630	0.565630	0.565630	0.000000	0.000001	0.000001	0.999996	0.000002	0.632242	
1154000	-465.967547	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.518860	0.000000	0.518860	0.518860	0.518860	0.518860	0.518860	0.000000	0.000001	0.000001	0.999997	0.000001	0.626271	
1155000	-466.005603	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.470093	0.000000	0.470093	0.470093	0.470093	0.470093	0.470093	0.000000	0.000001	0.000001	0.999997	0.000001	0.301478	
1156000	-466.018059	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.523569	0.000000	0.523569	0.523569	0.523569	0.523569	0.523569	0.000000	0.000001	0.000001	0.999997	0.000001	0.629138	
1157000	-469.461570	1	1	3	'0 Z 0 0 Z 0 0 Z 	D	0.632890	0.000000	0.632890	0.632890	0.000000	0.632890	0.632890	0.000000	0.000001	0.000001	0.999998	0.000001	0.610419	
1158000	-466.557795	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.554867	0.000000	0.554867	0.554867	0.554867	0.554867	0.554867	0.000000	0.000001	0.000001	0.999996	0.000001	0.965508	
1159000	-466.202187	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.457699	0.000000	0.457699	0.457699	0.457699	0.457699	0.457699	0.000000	0.000001	0.000001	0.999997	0.000001	0.455355	
1160000	-465.898200	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.510304	0.000000	0.510304	0.510304	0.510304	0.510304	0.510304	0.000000	0.000001	0.000001	0.999997	0.000001	0.766948	
1161000	-465.884820	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.483440	0.000000	0.483440	0.483440	0.483440	0.483440	0.483440	0.000000	0.000001	0.000001	0.999997	0.000001	0.345608	
1162000	-466.020752	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.468910	0.000000	0.468910	0.468910	0.468910	0.468910	0.468910	0.000000	0.000001	0.000001	0.999997	0.000001	0.167992	
1163000	-466.157542	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.460094	0.000000	0.460094	0.460094	0.460094	0.460094	0.460094	0.000000	0.000001	0.000001	0.999997	0.000001	0.640820	
1164000	-467.838384	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.599113	0.000000	0.599113	0.599113	0.599113	0.599113	0.599113	0.000000	0.000001	0.000001	0.999995	0.000002	0.863694	
1165000	-468.441598	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.615516	0.000000	0.615516	0.615516	0.615516	0.615516	0.615516	0.000000	0.000002	0.000002	0.999995	0.000002	0.913229	
1166000	-465.884562	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.507987	0.000000	0.507987	0.507987	0.507987	0.507987	0.507987	0.000000	0.000001	0.000001	0.999997	0.000001	0.329656	
1167000	-468.638365	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.620534	0.000000	0.620534	0.620534	0.620534	0.620534	0.620534	0.000000	0.000002	0.000002	0.999995	0.000002	0.679767	
1168000	-465.939750	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.515845	0.000000	0.515845	0.515845	0.515845	0.515845	0.515845	0.000000	0.000001	0.000001	0.999997	0.000001	0.611244	
1169000	-466.562497	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.442563	0.000000	0.442563	0.442563	0.442563	0.442563	0.442563	0.000000	0.000001	0.000001	0.999997	0.000001	0.740461	
1170000	-465.854913	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.491251	0.000000	0.491251	0.491251	0.491251	0.491251	0.491251	0.000000	0.000001	0.000001	0.999997	0.000001	0.719011	
1171000	-466.682479	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.560206	0.000000	0.560206	0.560206	0.560206	0.560206	0.560206	0.000000	0.000001	0.000001	0.999996	0.000001	0.528990	
1172000	-466.401924	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.547565	0.000000	0.547565	0.547565	0.547565	0.547565	0.547565	0.000000	0.000001	0.000001	0.999996	0.000001	0.927730	
1173000	-466.704943	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.437807	0.000000	0.437807	0.437807	0.437807	0.437807	0.437807	0.000000	0.000001	0.000001	0.999997	0.000001	0.202413	
1174000	-466.975207	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.429883	0.000000	0.429883	0.429883	0.429883	0.429883	0.429883	0.000000	0.000001	0.000001	0.999997	0.000001	0.448660	
1175000	-466.028309	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.468340	0.000000	0.468340	0.468340	0.468340	0.468340	0.468340	0.000000	0.000001	0.000001	0.999997	0.000001	0.458278	
1176000	-466.095467	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.463760	0.000000	0.463760	0.463760	0.463760	0.463760	0.463760	0.000000	0.000001	0.000001	0.999997	0.000001	0.886978	
1177000	-466.070836	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.527813	0.000000	0.527813	0.527813	0.527813	0.527813	0.527813	0.000000	0.000001	0.000001	0.999996	0.000001	0.746654	
1178000	-465.866793	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.504110	0.000000	0.504110	0.504110	0.504110	0.504110	0.504110	0.000000	0.000001	0.000001	0.999997	0.000001	0.668596	
1179000	-466.023021	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.523992	0.000000	0.523992	0.523992	0.523992	0.523992	0.523992	0.000000	0.000001	0.000001	0.999997	0.000001	0.287916	
1180000	-465.850632	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.495641	0.000000	0.495641	0.495641	0.495641	0.495641	0.495641	0.000000	0.000001	0.000001	0.999997	0.000001	0.510654	
1181000	-466.515550	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.444245	0.000000	0.444245	0.444245	0.444245	0.444245	0.444245	0.000000	0.000001	0.000001	0.999997	0.000001	0.815793	
1182000	-465.927972	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.477435	0.000000	0.477435	0.477435	0.477435	0.477435	0.477435	0.000000	0.000001	0.000001	0.999997	0.000001	0.445335	
1183000	-466.068871	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.527664	0.000000	0.527664	0.527664	0.527664	0.527664	0.527664	0.000000	0.000001	0.000001	0.999996	0.000001	0.428720	
1184000	-465.886311	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.483182	0.000000	0.483182	0.483182	0.483182	0.483182	0.483182	0.000000	0.000001	0.000001	0.999997	0.000001	0.696369	
1185000	-466.029282	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.468268	0.000000	0.468268	0.468268	0.468268	0.468268	0.468268	0.000000	0.000001	0.000001	0.999997	0.000001	0.556729	
1186000	-465.923572	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.477949	0.000000	0.477949	0.477949	0.477949	0.477949	0.477949	0.000000	0.000001	0.000001	0.999997	0.000001	0.271496	
1187000	-465.951656	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.474897	0.000000	0.474897	0.474897	0.474897	0.474897	0.474897	0.000000	0.000001	0.000001	0.999997	0.000001	0.466117	
1188000	-465.890083	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.482551	0.000000	0.482551	0.482551	0.482551	0.482551	0.482551	0.000000	0.000001	0.000001	0.999997	0.000001	0.986721	
1189000	-465.861493	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.488701	0.000000	0.488701	0.488701	0.488701	0.488701	0.488701	0.000000	0.000001	0.000001	0.999997	0.000001	0.395832	
1190000	-466.469835	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.550846	0.000000	0.550846	0.550846	0.550846	0.550846	0.550846	0.000000	0.000001	0.000001	0.999996	0.000001	0.846550	
1191000	-466.018465	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.523604	0.000000	0.523604	0.523604	0.523604	0.523604	0.523604	0.000000	0.000001	0.000001	0.999997	0.000001	0.283470	
1192000	-466.172125	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.534793	0.000000	0.534793	0.534793	0.534793	0.534793	0.534793	0.000000	0.000001	0.000001	0.999996	0.000001	0.988270	
1193000	-465.949046	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.475161	0.000000	0.475161	0.475161	0.475161	0.475161	0.475161	0.000000	0.000001	0.000001	0.999997	0.000001	0.446944	
1194000	-466.238110	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.455889	0.000000	0.455889	0.455889	0.455889	0.455889	0.455889	0.000000	0.000001	0.000001	0.999997	0.000001	0.580010	
1195000	-466.152578	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.460372	0.000000	0.460372	0.460372	0.460372	0.460372	0.460372	0.000000	0.000001	0.000001	0.999997	0.000001	0.560194	
1196000	-465.850647	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.495324	0.000000	0.495324	0.495324	0.495324	0.495324	0.495324	0.000000	0.000001	0.000001	0.999997	0.000001	0.417883	
1197000	-465.963954	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.518491	0.000000	0.518491	0.518491	0.518491	0.518491	0.518491	0.000000	0.000001	0.000001	0.999997	0.000001	0.497409	
1198000	-465.934000	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.515167	0.000000	0.515167	0.515167	0.515167	0.515167	0.515167	0.000000	0.000001	0.000001	0.999997	0.000001	0.765418	
1199000	-468.109492	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.405097	0.000000	0.405097	0.405097	0.405097	0.405097	0.405097	0.000000	0.000001	0.000001	0.999998	0.000001	0.612171	
1200000	-466.425174	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.548707	0.000000	0.548707	0.548707	0.548707	0.548707	0.548707	0.000000	0.000001	0.000001	0.999996	0.000001	0.350258	
1201000	-465.850645	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.495827	0.000000	0.495827	0.495827	0.495827	0.495827	0.495827	0.000000	0.000001	0.000001	0.999997	0.000001	0.456243	
1202000	-465.975613	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.519669	0.000000	0.519669	0.519669	0.519669	0.519669	0.519669	0.000000	0.000001	0.000001	0.999997	0.000001	0.467518	
1203000	-468.229128	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.402965	0.000000	0.402965	0.402965	0.402965	0.402965	0.402965	0.000000	0.000001	0.000001	0.999998	0.000001	0.769741	
1204000	-466.274169	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.540852	0.000000	0.540852	0.540852	0.540852	0.540852	0.540852	0.000000	0.000001	0.000001	0.999996	0.000001	0.707603	
1205000	-465.889826	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.508927	0.000000	0.508927	0.508927	0.508927	0.508927	0.508927	0.000000	0.000001	0.000001	0.999997	0.000001	0.232329	
1206000	-466.242174	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.455690	0.000000	0.455690	0.455690	0.455690	0.455690	0.455690	0.000000	0.000001	0.000001	0.999997	0.000001	0.844527	
1207000	-465.859295	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.501811	0.000000	0.501811	0.501811	0.501811	0.501811	0.501811	0.000000	0.000001	0.000001	0.999997	0.000001	0.948859	
1208000	-466.074032	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.465140	0.000000	0.465140	0.465140	0.465140	0.465140	0.465140	0.000000	0.000001	0.000001	0.999997	0.000001	0.666831	
1209000	-466.424728	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.548686	0.000000	0.548686	0.548686	0.548686	0.548686	0.548686	0.000000	0.000001	0.000001	0.999996	0.000001	0.654123	
1210000	-466.194038	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.536161	0.000000	0.536161	0.536161	0.536161	0.536161	0.536161	0.000000	0.000001	0.000001	0.999996	0.000001	0.631837	
1211000	-466.254425	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.455097	0.000000	0.455097	0.455097	0.455097	0.455097	0.455097	0.000000	0.000001	0.000001	0.999997	0.000001	0.278194	
