Options:
Model:                           Discrete: Dependent
Tree File Name:                  BirdTreeCleaned.tre
Data File Name:                  DataCleaned.txt
Log File Name:                   birds_nest_coparent_depRJ.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2140403048
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      3500000
Burn in:                         500000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   birds_nest_coparent_depRJ.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Save Model:                      birds_nest_coparent_depRJ.bin
Scale Tree:                      0.010244
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,2.00) 
Tree Information
     Trees:                      1
     Taxa:                       399
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
1875000	-306.307632	1	2	0	'0 0 0 0 1 1 0 0 	D	0.464563	0.464563	0.464563	0.464563	2.307843	2.307843	0.464563	0.464563	0.234326	0.194032	0.469496	0.102147	1.539264	
1876000	-306.860738	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.642248	0.642248	0.642248	0.642248	1.696756	1.696756	0.000000	0.642248	0.432950	0.540792	0.026104	0.000154	0.905437	
1877000	-305.901518	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.687918	0.687918	0.687918	0.687918	2.228977	2.228977	0.000000	0.687918	0.422644	0.541127	0.035959	0.000269	1.964355	
1878000	-307.072180	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.435628	0.435628	0.435628	0.435628	2.245653	2.245653	0.000000	0.435628	0.475337	0.459653	0.064763	0.000247	1.728420	
1879000	-306.951886	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.464096	0.464096	0.464096	0.464096	2.455966	2.455966	0.000000	0.464096	0.467450	0.470631	0.061650	0.000268	1.024892	
1880000	-307.322225	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.788982	0.788982	0.788982	0.788982	2.130525	2.130525	0.000000	0.788982	0.406194	0.561844	0.031674	0.000288	1.873816	
1881000	-309.175593	1	2	0	'0 0 0 0 0 1 0 0 	D	0.587331	0.587331	0.587331	0.587331	0.587331	2.859911	0.587331	0.587331	0.559874	0.269432	0.136703	0.033991	1.068784	
1882000	-312.816991	1	2	0	'0 0 0 0 0 1 0 0 	D	0.874451	0.874451	0.874451	0.874451	0.874451	3.337400	0.874451	0.874451	0.414075	0.364344	0.144397	0.077184	1.867572	
1883000	-310.751663	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.808967	0.808967	0.808967	0.808967	0.808967	2.563679	0.000000	0.808967	0.461353	0.530219	0.008348	0.000080	1.116455	
1884000	-310.684056	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.786231	0.786231	0.786231	0.786231	0.786231	3.439713	0.000000	0.786231	0.521146	0.470728	0.008051	0.000075	1.676285	
1885000	-309.199821	1	2	0	'0 0 0 0 0 1 0 0 	D	0.588231	0.588231	0.588231	0.588231	0.588231	3.060675	0.588231	0.588231	0.575613	0.259460	0.133429	0.031498	1.722944	
1886000	-309.486186	1	2	0	'0 0 0 0 0 1 0 0 	D	0.617218	0.617218	0.617218	0.617218	0.617218	3.356042	0.617218	0.617218	0.573339	0.265389	0.128899	0.032373	1.150006	
1887000	-310.406343	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.631324	0.631324	0.631324	0.631324	0.631324	3.029293	0.000000	0.631324	0.602232	0.387407	0.010300	0.000060	1.519320	
1888000	-310.531674	1	2	0	'1 0 0 0 1 1 0 1 	D	1.576894	0.241720	0.241720	0.241720	1.576894	1.576894	0.241720	1.576894	0.284697	0.063843	0.300379	0.351081	1.695677	
1889000	-310.531247	1	2	1	'1 0 0 0 1 1 Z 1 	D	1.734236	0.543731	0.543731	0.543731	1.734236	1.734236	0.000000	1.734236	0.576973	0.369965	0.050065	0.002996	1.997980	
1890000	-311.713671	1	2	0	'0 1 0 1 0 0 1 0 	D	1.015626	0.293506	1.015626	0.293506	1.015626	1.015626	0.293506	1.015626	0.256143	0.443694	0.143550	0.156613	1.274191	
1891000	-311.279622	1	2	0	'0 1 0 1 0 0 1 0 	D	1.232124	0.306198	1.232124	0.306198	1.232124	1.232124	0.306198	1.232124	0.226853	0.428739	0.157428	0.186980	0.407382	
1892000	-310.485723	1	2	1	'0 1 1 1 0 0 Z 1 	D	1.531010	0.668076	0.668076	0.668076	1.531010	1.531010	0.000000	0.668076	0.547953	0.414531	0.037246	0.000270	0.522361	
1893000	-311.700140	1	2	0	'0 1 1 1 0 0 1 1 	D	1.528115	0.439566	0.439566	0.439566	1.528115	1.528115	0.439566	0.439566	0.420190	0.174394	0.317949	0.087467	0.501243	
1894000	-309.912129	1	2	1	'0 1 1 1 0 0 Z 1 	D	1.807294	0.548714	0.548714	0.548714	1.807294	1.807294	0.000000	0.548714	0.600338	0.322790	0.076337	0.000534	1.845258	
1895000	-311.514098	1	2	1	'0 1 1 1 0 0 Z 1 	D	1.404841	0.696334	0.696334	0.696334	1.404841	1.404841	0.000000	0.696334	0.528863	0.442453	0.028485	0.000199	1.182359	
1896000	-311.779679	1	2	1	'0 1 1 1 0 0 Z 1 	D	1.804556	0.805867	0.805867	0.805867	1.804556	1.804556	0.000000	0.805867	0.507703	0.446689	0.045081	0.000527	0.793420	
1897000	-305.642580	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.648874	0.648874	0.648874	0.648874	2.296652	2.296652	0.000000	0.648874	0.429578	0.531380	0.038774	0.000269	1.120253	
1898000	-307.633563	1	2	0	'1 1 1 1 0 0 1 1 	D	0.460237	0.460237	0.460237	0.460237	1.500386	1.500386	0.460237	0.460237	0.283502	0.258730	0.355598	0.102171	1.104189	
1899000	-308.126624	1	2	0	'1 1 1 1 0 0 1 1 	D	0.393410	0.393410	0.393410	0.393410	2.545208	2.545208	0.393410	0.393410	0.211037	0.148827	0.552922	0.087213	1.624482	
1900000	-306.613625	1	2	0	'1 1 1 1 0 0 1 1 	D	0.495586	0.495586	0.495586	0.495586	2.423371	2.423371	0.495586	0.495586	0.233441	0.202018	0.456742	0.107799	0.785316	
1901000	-306.066752	1	2	0	'1 1 1 1 0 0 1 1 	D	0.517356	0.517356	0.517356	0.517356	2.223957	2.223957	0.517356	0.517356	0.243558	0.221529	0.422677	0.112236	1.140059	
1902000	-309.246199	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.478342	0.478342	0.478342	0.478342	1.445446	1.445446	0.000000	0.478342	0.471013	0.500241	0.028643	0.000102	0.890052	
1903000	-306.750958	1	2	0	'1 1 1 1 0 0 1 1 	D	0.387417	0.387417	0.387417	0.387417	1.989300	1.989300	0.387417	0.387417	0.236010	0.171204	0.504777	0.088009	1.025220	
1904000	-309.620994	1	2	0	'1 1 1 1 1 0 1 1 	D	0.654618	0.654618	0.654618	0.654618	0.654618	2.533410	0.654618	0.654618	0.479156	0.330704	0.139229	0.050911	0.801133	
1905000	-310.946912	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.718189	0.718189	0.718189	0.718189	0.718189	2.275259	0.000000	0.718189	0.479956	0.511524	0.008457	0.000063	1.984099	
1906000	-311.202548	1	2	0	'1 1 1 1 1 0 1 1 	D	0.678127	0.678127	0.678127	0.678127	0.678127	2.027881	0.678127	0.678127	0.414675	0.387260	0.131367	0.066697	1.147646	
1907000	-311.921439	1	2	0	'1 1 1 1 1 0 1 1 	D	0.810537	0.810537	0.810537	0.810537	0.810537	2.396482	0.810537	0.810537	0.385611	0.392821	0.138538	0.083030	1.251489	
1908000	-309.353277	1	2	0	'1 1 1 1 1 0 1 1 	D	0.629285	0.629285	0.629285	0.629285	0.629285	3.222998	0.629285	0.629285	0.555059	0.276763	0.132444	0.035733	1.424080	
1909000	-311.050514	1	2	0	'1 0 0 0 1 1 0 1 	D	1.321501	0.214132	0.214132	0.214132	1.321501	1.321501	0.214132	1.321501	0.328548	0.064684	0.298038	0.308730	0.924390	
1910000	-310.373722	1	2	0	'1 0 0 0 1 1 0 1 	D	1.583570	0.251682	0.251682	0.251682	1.583570	1.583570	0.251682	1.583570	0.290493	0.068770	0.295516	0.345221	1.527413	
1911000	-309.916869	1	2	0	'1 0 0 0 1 1 0 1 	D	1.417938	0.444514	0.444514	0.444514	1.417938	1.417938	0.444514	1.417938	0.380020	0.196518	0.205671	0.217791	0.635972	
1912000	-311.368375	1	2	0	'1 0 0 0 1 1 0 1 	D	1.636833	0.499839	0.499839	0.499839	1.636833	1.636833	0.499839	1.636833	0.346576	0.201975	0.209625	0.241824	0.620406	
1913000	-305.951454	1	2	0	'0 0 0 0 1 1 0 0 	D	0.535388	0.535388	0.535388	0.535388	2.023596	2.023596	0.535388	0.535388	0.254059	0.242028	0.388308	0.115604	1.450681	
1914000	-305.569743	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.528339	0.528339	0.528339	0.528339	2.077288	2.077288	0.000000	0.528339	0.455831	0.500731	0.043226	0.000213	0.872520	
1915000	-309.969447	1	2	0	'0 1 1 1 0 0 1 0 	D	1.448558	0.255073	0.255073	0.255073	1.448558	1.448558	0.255073	1.448558	0.326098	0.079543	0.283911	0.310448	1.433118	
1916000	-307.078134	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.522039	0.522039	0.522039	0.522039	2.698962	2.698962	0.000000	0.522039	0.453229	0.490981	0.055492	0.000298	1.887130	
1917000	-306.234730	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.471503	0.471503	0.471503	0.471503	2.115827	2.115827	0.000000	0.471503	0.468511	0.478455	0.052813	0.000222	1.412238	
1918000	-305.621252	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.540294	0.540294	0.540294	0.540294	1.973345	1.973345	0.000000	0.540294	0.453743	0.506695	0.039367	0.000195	1.828447	
1919000	-305.665306	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.661093	0.661093	0.661093	0.661093	2.124541	2.124541	0.000000	0.661093	0.428011	0.536775	0.034973	0.000241	1.229976	
1920000	-305.876024	1	2	0	'1 1 1 1 0 0 1 1 	D	0.459461	0.459461	0.459461	0.459461	2.022290	2.022290	0.459461	0.459461	0.247488	0.208495	0.442165	0.101852	1.370977	
1921000	-305.836877	1	2	0	'1 1 1 1 0 0 1 1 	D	0.470364	0.470364	0.470364	0.470364	1.979173	1.979173	0.470364	0.470364	0.251231	0.216889	0.427943	0.103937	1.192553	
1922000	-306.311990	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.467713	0.467713	0.467713	0.467713	2.065333	2.065333	0.000000	0.467713	0.469787	0.477774	0.052225	0.000214	0.675696	
1923000	-305.825351	1	2	0	'1 1 1 1 0 0 1 1 	D	0.485388	0.485388	0.485388	0.485388	2.079261	2.079261	0.485388	0.485388	0.247545	0.216917	0.429006	0.106532	1.976197	
1924000	-310.923524	1	2	0	'0 0 0 0 0 1 0 0 	D	0.456767	0.456767	0.456767	0.456767	0.456767	3.240602	0.456767	0.456767	0.698142	0.165602	0.122341	0.013915	1.434301	
1925000	-309.963213	1	2	0	'0 0 0 0 0 1 0 0 	D	0.723926	0.723926	0.723926	0.723926	0.723926	2.941976	0.723926	0.723926	0.469630	0.334442	0.140108	0.055820	1.072056	
1926000	-309.629124	1	2	0	'0 0 0 0 0 1 0 0 	D	0.604834	0.604834	0.604834	0.604834	0.604834	2.440460	0.604834	0.604834	0.504399	0.312566	0.139024	0.044011	1.123403	
1927000	-309.818229	1	2	0	'0 0 0 0 0 1 0 0 	D	0.648419	0.648419	0.648419	0.648419	0.648419	2.408664	0.648419	0.648419	0.470655	0.338506	0.138455	0.052384	1.500664	
1928000	-310.947502	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.852591	0.852591	0.852591	0.852591	0.852591	2.822275	0.000000	0.852591	0.458927	0.532627	0.008355	0.000090	1.968392	
1929000	-312.008839	1	2	0	'1 1 1 1 1 0 1 1 	D	0.423920	0.423920	0.423920	0.423920	0.423920	3.353809	0.423920	0.423920	0.730121	0.142344	0.116960	0.010575	1.013614	
1930000	-309.434505	1	2	0	'1 1 1 1 1 0 1 1 	D	0.663691	0.663691	0.663691	0.663691	0.663691	3.112061	0.663691	0.663691	0.521745	0.299455	0.136089	0.042712	1.358058	
1931000	-309.802006	1	2	0	'1 1 1 1 1 0 1 1 	D	0.702506	0.702506	0.702506	0.702506	0.702506	3.159351	0.702506	0.702506	0.498398	0.315648	0.137352	0.048602	1.379719	
1932000	-310.117728	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.685615	0.685615	0.685615	0.685615	0.685615	2.834472	0.000000	0.685615	0.544262	0.445977	0.009693	0.000068	1.436938	
1933000	-310.138168	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.750339	0.750339	0.750339	0.750339	0.750339	3.024199	0.000000	0.750339	0.517414	0.473685	0.008826	0.000075	0.783992	
1934000	-309.398493	1	2	0	'1 1 1 1 1 0 1 1 	D	0.665610	0.665610	0.665610	0.665610	0.665610	2.863787	0.665610	0.665610	0.501357	0.313023	0.138796	0.046824	1.341214	
1935000	-310.204915	1	2	0	'1 1 1 1 1 0 1 1 	D	0.542303	0.542303	0.542303	0.542303	0.542303	2.308424	0.542303	0.542303	0.538237	0.286033	0.139671	0.036059	0.847095	
1936000	-309.333990	1	2	0	'1 1 1 1 1 0 1 1 	D	0.617633	0.617633	0.617633	0.617633	0.617633	2.635255	0.617633	0.617633	0.515269	0.303111	0.139104	0.042516	1.022175	
1937000	-311.409158	1	2	0	'1 1 1 1 1 0 1 1 	D	0.688511	0.688511	0.688511	0.688511	0.688511	4.044638	0.688511	0.688511	0.557056	0.287890	0.119060	0.035994	1.642448	
1938000	-309.677942	1	2	0	'1 1 1 1 1 0 1 1 	D	0.520762	0.520762	0.520762	0.520762	0.520762	3.123821	0.520762	0.520762	0.636929	0.212571	0.128839	0.021661	1.793394	
1939000	-309.244665	1	2	0	'1 1 1 1 1 0 1 1 	D	0.596606	0.596606	0.596606	0.596606	0.596606	3.146947	0.596606	0.596606	0.575316	0.260844	0.132135	0.031705	1.506100	
1940000	-309.541021	1	2	0	'1 1 1 1 1 0 1 1 	D	0.560426	0.560426	0.560426	0.560426	0.560426	2.556062	0.560426	0.560426	0.552445	0.273804	0.139318	0.034433	1.034754	
1941000	-309.361580	1	2	0	'1 1 1 1 1 0 1 1 	D	0.586859	0.586859	0.586859	0.586859	0.586859	2.612316	0.586859	0.586859	0.536739	0.286467	0.139027	0.037767	1.697911	
1942000	-310.570440	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.698573	0.698573	0.698573	0.698573	0.698573	3.519543	0.000000	0.698573	0.582776	0.408825	0.008339	0.000060	1.201361	
1943000	-310.353784	1	2	0	'0 0 1 0 1 1 0 1 	D	0.268133	0.268133	1.247656	0.268133	1.247656	1.247656	0.268133	1.247656	0.086232	0.508734	0.194277	0.210757	1.714295	
1944000	-304.887841	1	3	0	'1 1 1 1 0 2 1 2 	D	0.327872	0.327872	0.327872	0.327872	2.389462	1.732969	0.327872	1.732969	0.133984	0.127052	0.342601	0.396363	1.182494	
1945000	-306.283593	1	2	0	'1 1 1 1 0 0 1 0 	D	0.348969	0.348969	0.348969	0.348969	2.262946	2.262946	0.348969	2.262946	0.144950	0.139320	0.336730	0.379000	0.826486	
1946000	-307.182826	1	2	0	'1 1 1 1 0 0 1 0 	D	0.221078	0.221078	0.221078	0.221078	1.784627	1.784627	0.221078	1.784627	0.110255	0.079605	0.403175	0.406965	0.713813	
1947000	-305.773910	1	2	0	'1 1 1 1 0 0 1 0 	D	0.353455	0.353455	0.353455	0.353455	2.174937	2.174937	0.353455	2.174937	0.151802	0.145943	0.333570	0.368684	0.787663	
1948000	-305.224743	1	2	0	'1 1 1 1 0 0 1 0 	D	0.281808	0.281808	0.281808	0.281808	1.659725	1.659725	0.281808	1.659725	0.157969	0.129732	0.362491	0.349808	1.949663	
1949000	-304.998006	1	2	0	'1 1 1 1 0 0 1 0 	D	0.326452	0.326452	0.326452	0.326452	1.964118	1.964118	0.326452	1.964118	0.154559	0.139930	0.343788	0.361723	1.386909	
1950000	-305.209679	1	2	0	'1 1 1 1 0 0 1 0 	D	0.281206	0.281206	0.281206	0.281206	1.707722	1.707722	0.281206	1.707722	0.153021	0.125732	0.364379	0.356868	1.656700	
1951000	-304.953200	1	2	0	'1 1 1 1 0 0 1 0 	D	0.295983	0.295983	0.295983	0.295983	1.762072	1.762072	0.295983	1.762072	0.156108	0.132286	0.356582	0.355025	1.195039	
1952000	-306.249940	1	2	0	'1 1 1 1 0 0 1 0 	D	0.251219	0.251219	0.251219	0.251219	1.544158	1.544158	0.251219	1.544158	0.151261	0.116268	0.379779	0.352692	1.902067	
1953000	-306.602391	1	2	0	'1 1 1 1 0 0 1 0 	D	0.243054	0.243054	0.243054	0.243054	1.941373	1.941373	0.243054	1.941373	0.113126	0.086713	0.389919	0.410242	1.453053	
1954000	-306.192566	1	2	0	'1 1 1 1 0 0 1 0 	D	0.273308	0.273308	0.273308	0.273308	2.068419	2.068419	0.273308	2.068419	0.121875	0.100526	0.373411	0.404188	1.717120	
1955000	-305.832859	1	2	0	'1 1 1 1 0 0 1 0 	D	0.273345	0.273345	0.273345	0.273345	1.975537	1.975537	0.273345	1.975537	0.127684	0.104676	0.373174	0.394466	0.578057	
1956000	-308.313272	1	2	0	'1 1 1 1 0 0 1 0 	D	0.199302	0.199302	0.199302	0.199302	1.761777	1.761777	0.199302	1.761777	0.097608	0.066572	0.416154	0.419666	0.787292	
1957000	-305.061653	1	2	0	'1 1 1 1 0 0 1 0 	D	0.305707	0.305707	0.305707	0.305707	1.912121	1.912121	0.305707	1.912121	0.148706	0.129315	0.354277	0.367702	0.925851	
1958000	-306.277413	1	2	0	'1 1 1 1 0 0 1 0 	D	0.260703	0.260703	0.260703	0.260703	2.009907	2.009907	0.260703	2.009907	0.118733	0.095014	0.380133	0.406121	0.789575	
1959000	-305.932364	1	2	0	'1 1 1 1 0 0 1 0 	D	0.255865	0.255865	0.255865	0.255865	1.616373	1.616373	0.255865	1.616373	0.146729	0.114095	0.378756	0.360421	1.052910	
1960000	-305.586976	1	2	0	'1 1 1 1 0 0 1 0 	D	0.357848	0.357848	0.357848	0.357848	2.139873	2.139873	0.357848	2.139873	0.155685	0.150334	0.330911	0.363070	1.581308	
1961000	-305.431592	1	2	0	'1 1 1 1 0 0 1 0 	D	0.301618	0.301618	0.301618	0.301618	2.010547	2.010547	0.301618	2.010547	0.139690	0.121293	0.357975	0.381042	1.967457	
1962000	-305.362643	1	2	0	'1 1 1 1 0 0 1 0 	D	0.276667	0.276667	0.276667	0.276667	1.807859	1.807859	0.276667	1.807859	0.141770	0.115930	0.369485	0.372816	0.793623	
1963000	-306.179592	1	2	0	'1 1 1 1 0 0 1 0 	D	0.245392	0.245392	0.245392	0.245392	1.715224	1.715224	0.245392	1.715224	0.131055	0.099901	0.387751	0.381294	0.492829	
1964000	-301.437307	1	3	0	'1 1 1 1 2 0 1 2 	D	0.401084	0.401084	0.401084	0.401084	1.098494	3.007066	0.401084	1.098494	0.323801	0.227611	0.336546	0.112041	0.807811	
1965000	-306.451580	1	2	0	'0 0 0 0 1 1 0 1 	D	0.237886	0.237886	0.237886	0.237886	1.738507	1.738507	0.237886	1.738507	0.124421	0.093324	0.392778	0.389478	1.197646	
1966000	-305.188139	1	2	0	'0 0 0 0 1 1 0 1 	D	0.289999	0.289999	0.289999	0.289999	1.862544	1.862544	0.289999	1.862544	0.144579	0.121714	0.362451	0.371257	1.199072	
1967000	-305.793523	1	2	0	'0 0 0 0 1 1 0 1 	D	0.259306	0.259306	0.259306	0.259306	1.802844	1.802844	0.259306	1.802844	0.132302	0.104339	0.380026	0.383333	1.933792	
1968000	-304.863794	1	2	0	'0 0 0 0 1 1 0 1 	D	0.305648	0.305648	0.305648	0.305648	1.812858	1.812858	0.305648	1.812858	0.156649	0.135483	0.352101	0.355768	0.796259	
1969000	-307.654507	1	2	0	'0 0 0 0 1 1 0 1 	D	0.293577	0.293577	0.293577	0.293577	2.391546	2.391546	0.293577	2.391546	0.115212	0.101551	0.362688	0.420548	1.724843	
1970000	-311.696521	1	2	0	'0 0 0 0 0 1 0 0 	D	0.574839	0.574839	0.574839	0.574839	0.574839	1.874962	0.574839	0.574839	0.454579	0.363148	0.130319	0.051954	0.754400	
1971000	-309.953087	1	2	0	'0 0 0 0 0 1 0 0 	D	0.552470	0.552470	0.552470	0.552470	0.552470	3.534085	0.552470	0.552470	0.637076	0.221761	0.119164	0.021998	1.221070	
1972000	-310.008506	1	2	0	'1 1 1 1 1 0 1 1 	D	0.662462	0.662462	0.662462	0.662462	0.662462	2.361998	0.662462	0.662462	0.456996	0.349176	0.137882	0.055946	1.169921	
1973000	-311.763131	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.700532	0.700532	0.700532	0.700532	0.700532	2.043998	0.000000	0.700532	0.470015	0.522115	0.007816	0.000054	1.526870	
1974000	-310.287606	1	2	0	'1 0 0 0 1 1 0 1 	D	1.490729	0.241520	0.241520	0.241520	1.490729	1.490729	0.241520	1.490729	0.306173	0.069013	0.294199	0.330615	1.900397	
1975000	-306.312007	1	2	0	'0 0 0 0 1 1 0 0 	D	0.575000	0.575000	0.575000	0.575000	2.093229	2.093229	0.575000	0.575000	0.251979	0.251615	0.373648	0.122759	0.624994	
1976000	-305.946660	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.570049	0.570049	0.570049	0.570049	1.828336	1.828336	0.000000	0.570049	0.447786	0.518948	0.033096	0.000171	1.670905	
1977000	-305.578348	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.589354	0.589354	0.589354	0.589354	2.367950	2.367950	0.000000	0.589354	0.441010	0.515142	0.043582	0.000266	1.373843	
1978000	-305.373325	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.569002	0.569002	0.569002	0.569002	2.101494	2.101494	0.000000	0.569002	0.446734	0.513195	0.039851	0.000219	0.817209	
1979000	-310.509661	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.620242	0.620242	0.620242	0.620242	0.620242	2.907306	0.000000	0.620242	0.601306	0.387895	0.010739	0.000061	1.137942	
1980000	-311.211469	1	2	0	'0 0 0 0 0 1 0 0 	D	0.528972	0.528972	0.528972	0.528972	0.528972	3.948108	0.528972	0.528972	0.679151	0.200977	0.103360	0.016512	1.379659	
1981000	-309.430915	1	2	0	'0 0 0 0 0 1 0 0 	D	0.584680	0.584680	0.584680	0.584680	0.584680	2.565224	0.584680	0.584680	0.533555	0.289006	0.139211	0.038228	0.989574	
1982000	-311.642676	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.732953	0.732953	0.732953	0.732953	0.732953	2.073314	0.000000	0.732953	0.459418	0.532857	0.007667	0.000058	1.510928	
1983000	-302.662609	1	3	1	'0 0 0 0 2 1 Z 2 	D	0.505764	0.505764	0.505764	0.505764	1.450482	2.618302	0.000000	1.450482	0.454077	0.527316	0.017980	0.000627	1.461488	
1984000	-309.422161	1	2	0	'0 0 0 0 0 1 0 0 	D	0.551117	0.551117	0.551117	0.551117	0.551117	3.156780	0.551117	0.551117	0.613558	0.231712	0.129514	0.025216	1.029198	
1985000	-309.247202	1	2	0	'0 0 0 0 0 1 0 0 	D	0.635265	0.635265	0.635265	0.635265	0.635265	2.811404	0.635265	0.635265	0.518533	0.300555	0.138409	0.042503	1.758420	
1986000	-310.088318	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.706279	0.706279	0.706279	0.706279	0.706279	3.079659	0.000000	0.706279	0.548753	0.441980	0.009198	0.000069	0.927158	
1987000	-311.737932	1	2	0	'0 0 0 0 0 1 0 0 	D	0.515534	0.515534	0.515534	0.515534	0.515534	1.980400	0.515534	0.515534	0.513173	0.311296	0.136579	0.038952	1.224455	
1988000	-312.503209	1	2	1	'1 1 1 1 1 0 Z 1 	D	0.554404	0.554404	0.554404	0.554404	0.554404	3.794065	0.000000	0.554404	0.720242	0.271788	0.007937	0.000033	1.009835	
1989000	-304.194813	1	3	1	'1 2 2 2 1 0 Z 1 	D	0.926437	0.420370	0.420370	0.420370	0.926437	2.579346	0.000000	0.926437	0.647352	0.329020	0.023249	0.000380	1.559117	
1990000	-310.206671	1	2	1	'1 0 0 0 1 1 Z 0 	D	1.727340	0.487411	0.487411	0.487411	1.727340	1.727340	0.000000	0.487411	0.624576	0.288858	0.086088	0.000479	1.180796	
1991000	-309.903502	1	2	1	'1 0 0 0 1 1 Z 0 	D	1.654010	0.521460	0.521460	0.521460	1.654010	1.654010	0.000000	0.521460	0.613521	0.319280	0.066816	0.000384	1.373757	
1992000	-310.522839	1	2	1	'1 0 0 0 1 1 Z 0 	D	1.681626	0.459418	0.459418	0.459418	1.681626	1.681626	0.000000	0.459418	0.635481	0.272349	0.091718	0.000451	1.735080	
1993000	-306.057030	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.517333	0.517333	0.517333	0.517333	1.862775	1.862775	0.000000	0.517333	0.459617	0.501435	0.038773	0.000176	1.524687	
1994000	-306.326870	1	2	0	'0 0 0 0 1 1 0 0 	D	0.558834	0.558834	0.558834	0.558834	1.851850	1.851850	0.558834	0.558834	0.263944	0.265112	0.351522	0.119422	0.673030	
1995000	-305.579347	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.649993	0.649993	0.649993	0.649993	2.209476	2.209476	0.000000	0.649993	0.429759	0.532883	0.037104	0.000254	1.913017	
1996000	-305.833394	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.502808	0.502808	0.502808	0.502808	2.039406	2.039406	0.000000	0.502808	0.461888	0.492368	0.045537	0.000207	1.817201	
1997000	-305.975468	1	2	0	'1 1 1 1 0 0 1 1 	D	0.504909	0.504909	0.504909	0.504909	1.856774	1.856774	0.504909	0.504909	0.261474	0.242681	0.385696	0.110149	1.625327	
1998000	-305.630081	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.547429	0.547429	0.547429	0.547429	2.333987	2.333987	0.000000	0.547429	0.450045	0.503069	0.046632	0.000254	1.047358	
1999000	-306.973954	1	2	0	'1 1 1 1 0 0 1 1 	D	0.505532	0.505532	0.505532	0.505532	2.511362	2.511362	0.505532	0.505532	0.231230	0.202064	0.457203	0.109503	0.931187	
2000000	-306.697865	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.687254	0.687254	0.687254	0.687254	1.806374	1.806374	0.000000	0.687254	0.424119	0.548399	0.027298	0.000184	0.986646	
2001000	-306.880569	1	2	0	'1 1 1 1 0 0 1 1 	D	0.617961	0.617961	0.617961	0.617961	1.987582	1.987582	0.617961	0.617961	0.256892	0.273617	0.339338	0.130153	1.177700	
2002000	-307.477998	1	2	0	'1 1 1 1 0 0 1 1 	D	0.375730	0.375730	0.375730	0.375730	2.287548	2.287548	0.375730	0.375730	0.217291	0.148802	0.549559	0.084348	0.417793	
2003000	-306.435369	1	2	0	'1 1 1 1 0 0 1 1 	D	0.422404	0.422404	0.422404	0.422404	2.214628	2.214628	0.422404	0.422404	0.231561	0.177988	0.496235	0.094216	1.219351	
